yyh_imei_app.imei_match,yyh_imei_app.idfa_imei
862820033980077,8.6282E+14
862891031598609,8.62891E+14
A1000054061DE8,A1000054061DE8
354732085394542,3.54732E+14
355457085101619,3.55457E+14
355457087385343,3.55457E+14
355457088040731,3.55457E+14
357157080344010,3.57157E+14
359942070119938,3.59942E+14
359942072179138,3.59942E+14
359942075878900,3.59942E+14
860077039287708,8.60077E+14
860735037189289,8.60735E+14
860736036680658,8.60736E+14
860750037644712,8.6075E+14
860791032232731,8.60791E+14
860832038969486,8.60832E+14
860930030143926,8.6093E+14
860956030088092,8.60956E+14
861258034172157,8.61258E+14
861258038586295,8.61258E+14
861262035932692,8.61262E+14
861404030216610,8.61404E+14
861404034244675,8.61404E+14
861406036761507,8.61406E+14
861463032281451,8.61463E+14
861463038825475,8.61463E+14
861464031477553,8.61464E+14
861504031274698,8.61504E+14
861504035555571,8.61504E+14
861599038417951,8.61599E+14
861602031028476,8.61602E+14
861720035101055,8.6172E+14
862017033583833,8.62017E+14
862022030937453,8.62022E+14
862022032981830,8.62022E+14
862096033431375,8.62096E+14
862097034396450,8.62097E+14
862177032023148,8.62177E+14
862183030288311,8.62183E+14
862206037124229,8.62206E+14
862245033539253,8.62245E+14
862331034466710,8.62331E+14
862467030956518,8.62467E+14
862565032285545,8.62565E+14
862609033300059,8.62609E+14
862636035818473,8.62636E+14
862689039745762,8.62689E+14
862719034568719,8.62719E+14
862732037134512,8.62732E+14
862814037290112,8.62814E+14
862862035014711,8.62862E+14
862886031638959,8.62886E+14
862950032112438,8.6295E+14
862950033999197,8.6295E+14
869541021016814,8.69541E+14
352344080026806,3.52344E+14
352709080755028,3.52709E+14
352709083348979,3.52709E+14
353765071423942,3.53765E+14
353771071957624,3.53771E+14
35391007173048,3.5391E+13
354132071481132,3.54132E+14
355457086009324,3.55457E+14
359942071606180,3.59942E+14
860241033571836,8.60241E+14
860265038611032,8.60265E+14
860514030576051,8.60514E+14
860576038513410,NULL
860719035736150,8.60719E+14
860750034778042,8.6075E+14
860778030668594,8.60778E+14
860988032623303,8.60988E+14
861258031837513,8.61258E+14
861259038649976,8.61259E+14
861259038890257,8.61259E+14
861309034762651,8.61309E+14
861383030269813,8.61383E+14
861406032388024,8.61406E+14
861504037078291,8.61504E+14
861504039181119,8.61504E+14
861742031052330,8.61742E+14
861744036177658,8.61744E+14
862002038358985,8.62002E+14
862017032113731,8.62017E+14
862017038125572,8.62017E+14
862033035226461,8.62033E+14
862097032507710,8.62097E+14
862097034212913,8.62097E+14
862318030655875,8.62318E+14
862379035422794,8.62379E+14
862468031356898,8.62468E+14
862591030410471,8.62591E+14
862603037342191,8.62603E+14
862771038975424,8.62771E+14
862776030227443,8.62776E+14
862791038323573,8.62791E+14
862828032533755,8.62828E+14
862853032826017,8.62853E+14
862949039349050,8.62949E+14
A000005F4E4008,A000005F4E4008
352562072733382,3.52562E+14
352875082319681,3.52875E+14
353460080812828,3.5346E+14
357146074298134,3.57146E+14
358686071774792,3.58686E+14
359583078153832,3.59583E+14
858867816759312,8.58868E+14
860485037685163,8.60485E+14
860887038675202,8.60887E+14
860904034263881,NULL
860916038407967,8.60916E+14
861124039249988,8.61124E+14
861259031649932,8.61259E+14
861259037576311,8.61259E+14
861353038848959,8.61353E+14
861413033662555,8.61413E+14
861504032313271,8.61504E+14
861874031594738,8.61874E+14
861874037076698,8.61874E+14
862023032972233,8.62023E+14
862025037757873,8.62025E+14
862183037807113,8.62183E+14
862391030601207,8.62391E+14
862479032716469,8.62479E+14
862526037556876,8.62526E+14
862552030688854,8.62552E+14
862561031642406,NULL
862660030800898,8.6266E+14
862720039628458,8.6272E+14
862758030080287,8.62758E+14
862783031290735,8.62783E+14
862787039316392,8.62787E+14
862813035291718,8.62813E+14
862828032371099,8.62828E+14
862828033390213,8.62828E+14
862828035475079,8.62828E+14
862886039079644,8.62886E+14
862904033232596,8.62904E+14
862946038310950,8.62946E+14
862947032273582,8.62947E+14
A1000050657946,NULL
A10000514BDEB5,NULL
352709084174036,3.52709E+14
35391007400489,3.5391E+13
354224061167365,3.54224E+14
356001070641558,3.56001E+14
356156071750681,3.56156E+14
357556064145790,3.57556E+14
359850053327263,3.5985E+14
860258030014354,8.60258E+14
860442038688431,8.60442E+14
860662035797675,8.60662E+14
860736033342013,8.60736E+14
861065030769310,8.61065E+14
861258031402391,8.61258E+14
861258036613190,8.61258E+14
861309036671090,8.61309E+14
861353033955239,8.61353E+14
861353034890393,8.61353E+14
861353036756675,8.61353E+14
861464039544032,8.61464E+14
861504038400031,8.61504E+14
861543037145734,8.61543E+14
861744031500730,8.61744E+14
861744033158735,8.61744E+14
861749035483700,8.61749E+14
861761032188406,8.61761E+14
861761032616158,8.61761E+14
861874036720577,8.61874E+14
862020037098105,8.6202E+14
862175035080222,8.62175E+14
862263030143557,8.62263E+14
862268035210558,8.62268E+14
862381030100151,8.62381E+14
862458030558230,8.62458E+14
862458037370738,8.62458E+14
862458039729774,8.62458E+14
862466030598866,8.62466E+14
862468035094370,8.62468E+14
862490037661618,8.6249E+14
862537035897923,8.62537E+14
862660034964872,8.6266E+14
862668033202111,8.62668E+14
862669036944543,8.62669E+14
862669039911812,8.62669E+14
862719032411540,8.62719E+14
862720039157722,8.6272E+14
862732031288876,8.62732E+14
862732038481979,8.62732E+14
862783036837613,8.62783E+14
862813030938297,8.62813E+14
862813037971754,NULL
862813038406859,8.62813E+14
862886033013052,8.62886E+14
862886037339099,8.62886E+14
868828024222478,8.68828E+14
351952084046249,3.51952E+14
354732081862823,3.54732E+14
354732084198662,3.54732E+14
354734080413020,3.54734E+14
355021060730253,3.55021E+14
355457083730567,3.55457E+14
356156071033930,3.56156E+14
358766065521712,3.58766E+14
359583072070669,3.59583E+14
860053030645723,8.60053E+14
860439039846729,8.60439E+14
861007031638094,8.61007E+14
861055034208118,8.61055E+14
861271030563022,8.61271E+14
861309036354291,8.61309E+14
861600036780034,8.616E+14
861744034238510,8.61744E+14
861761033979480,8.61761E+14
861874033116134,8.61874E+14
862017032087554,8.62017E+14
862031032028674,8.62031E+14
862096033761599,8.62096E+14
862123037470702,8.62123E+14
862217031865733,8.62217E+14
862217033091718,8.62217E+14
862231031416496,8.62231E+14
862231033824077,8.62231E+14
862351035097405,8.62351E+14
862460031191920,8.6246E+14
862504031021932,8.62504E+14
862504031396144,8.62504E+14
862504038967095,8.62504E+14
862526034789314,8.62526E+14
862591032515566,8.62591E+14
862603032511618,8.62603E+14
862603038517478,8.62603E+14
862660039311913,8.6266E+14
862681032806147,8.62681E+14
862732037042699,8.62732E+14
862741037007511,8.62741E+14
862759038693576,8.62759E+14
862784039252255,8.62784E+14
862785038981513,8.62785E+14
862829030974413,8.62829E+14
862917038371797,8.62917E+14
862950031715777,8.6295E+14
A1000050609A8C,NULL
A100005420A4CC,NULL
354765080269293,3.54765E+14
354765082373796,3.54765E+14
354765082919754,3.54765E+14
355457084079444,3.55457E+14
357095065589342,3.57095E+14
357872060620201,3.57872E+14
359596062061456,3.59596E+14
359786059544255,3.59786E+14
860121035886566,8.60121E+14
860265038849376,8.60265E+14
860270039968746,8.6027E+14
860433031794243,8.60433E+14
860750034862853,8.6075E+14
860750035553774,8.6075E+14
860750037591095,8.6075E+14
861258030477774,8.61258E+14
861262034501597,8.61262E+14
861262035860570,8.61262E+14
861404031262910,8.61404E+14
861405030718893,8.61405E+14
861540038258177,8.6154E+14
861599034639954,8.61599E+14
861602030570155,8.61602E+14
861916038082850,8.61916E+14
862017030594239,8.62017E+14
862017031894596,8.62017E+14
862017032362874,8.62017E+14
862022030749619,8.62022E+14
862022032562515,8.62022E+14
862096038288713,8.62096E+14
862097038078757,8.62097E+14
862177031348702,8.62177E+14
862177034930126,8.62177E+14
862217033057537,8.62217E+14
862341033225785,8.62341E+14
862341037033847,8.62341E+14
862393036446843,8.62393E+14
862466034598581,NULL
862467031758756,8.62467E+14
862471032973935,8.62471E+14
862471037879517,8.62471E+14
862526034726233,8.62526E+14
862604034582458,8.62604E+14
862609036396179,8.62609E+14
862660031000290,8.6266E+14
862672033019525,8.62672E+14
862734034777467,NULL
862784035934310,8.62784E+14
862814032775190,8.62814E+14
862814039633178,8.62814E+14
862827033045827,8.62827E+14
862949038096470,8.62949E+14
862949038829656,8.62949E+14
862950037775510,8.6295E+14
863513036004974,8.63513E+14
869897028598653,8.69897E+14
A100004C1E4A0A,A100004C1E4A0A
352562072276465,3.52562E+14
352625065468686,3.52625E+14
353232070402724,3.53232E+14
353460084545663,3.5346E+14
354039074280470,3.54039E+14
357008081655260,3.57008E+14
357612080459853,3.57612E+14
358314070203792,3.58314E+14
359596062283910,3.59596E+14
359942070454897,3.59942E+14
359942070521216,3.59942E+14
860121037299404,8.60121E+14
860582038578882,8.60582E+14
860708033208825,8.60708E+14
860750032052192,8.6075E+14
860983034924668,8.60983E+14
861003034336133,8.61003E+14
861259034750778,8.61259E+14
861463033764018,8.61463E+14
861504032584293,8.61504E+14
861504038818851,8.61504E+14
861504039650618,8.61504E+14
861599038436712,8.61599E+14
861683030496369,8.61683E+14
861742038865536,8.61742E+14
861958036642350,8.61958E+14
862023032762519,8.62023E+14
862096035179097,8.62096E+14
862097034270275,8.62097E+14
862183038258738,8.62183E+14
862263037409415,8.62263E+14
862363030090442,8.62363E+14
862467033886597,8.62467E+14
862585037809164,8.62585E+14
862591035178214,8.62591E+14
862605039672897,8.62605E+14
862608036317631,8.62608E+14
862689030076100,8.62689E+14
862732037324139,8.62732E+14
862734032763915,8.62734E+14
862853030977747,8.62853E+14
862858032621573,8.62858E+14
862885031163588,8.62885E+14
862950038338557,8.6295E+14
A10000514B9A3C,NULL
352097090453358,3.52097E+14
352575070873968,3.52575E+14
352834070695230,3.52834E+14
354246071021084,3.54246E+14
357612081019938,3.57612E+14
357755073267963,3.57755E+14
359274076171980,3.59274E+14
359583074718513,3.59583E+14
359850052065773,3.5985E+14
860265038327142,8.60265E+14
860266038957490,8.60266E+14
860268032825814,8.60268E+14
860268034755852,8.60268E+14
860736034144863,8.60736E+14
860749038314176,8.60749E+14
860778037506912,8.60778E+14
860799035171418,8.60799E+14
860962031964067,8.60962E+14
860983035628474,8.60983E+14
861078033421185,8.61078E+14
861079037526177,8.61079E+14
861259033591470,8.61259E+14
861309035514895,8.61309E+14
861463032305136,8.61463E+14
861463033308790,8.61463E+14
861463034429272,8.61463E+14
861463039369036,8.61463E+14
861464034253498,8.61464E+14
861599036937331,8.61599E+14
861600030285758,8.616E+14
861744030391818,8.61744E+14
861813031493293,8.61813E+14
861837030997426,8.61837E+14
861837034796782,8.61837E+14
862022031450332,8.62022E+14
862056030123953,8.62056E+14
862096036249071,8.62096E+14
862175032255850,8.62175E+14
862183035474114,8.62183E+14
862266035522006,8.62266E+14
862363033847590,8.62363E+14
862381030766274,8.62381E+14
862391031341688,8.62391E+14
862565039608632,8.62565E+14
862609030912294,8.62609E+14
862609038844135,8.62609E+14
862719031498423,8.62719E+14
862719036965335,8.62719E+14
862745034358710,8.62745E+14
862787037936670,8.62787E+14
862788032396944,8.62788E+14
862812035356851,8.62812E+14
862828032496276,8.62828E+14
862828032513997,8.62828E+14
862828033709818,8.62828E+14
862853030753601,8.62853E+14
862886039570634,8.62886E+14
862950034223571,8.6295E+14
862962032736298,8.62962E+14
869231027870196,8.69231E+14
869507033338017,NULL
351956084042850,3.51956E+14
352575073502804,3.52575E+14
352709084831536,3.52709E+14
353114081247357,3.53114E+14
35413207129623,NULL
354730080174174,3.5473E+14
355905072592455,3.55905E+14
356292051291410,3.56292E+14
358811073032300,3.58811E+14
860077039937146,8.60077E+14
860778038253571,8.60778E+14
860965031862967,8.60965E+14
861005037502322,8.61005E+14
861079031339833,8.61079E+14
861259031678170,8.61259E+14
861309039178135,8.61309E+14
861331031872515,8.61331E+14
861402038305617,8.61402E+14
861463039114390,8.61463E+14
861464038524571,8.61464E+14
861543030619693,8.61543E+14
861543038335557,8.61543E+14
861600037456758,8.616E+14
861603039921985,8.61603E+14
861730033095597,8.6173E+14
861744030359914,8.61744E+14
861891033996919,8.61891E+14
862017034924192,8.62017E+14
862044038835810,8.62044E+14
862231032688812,8.62231E+14
862268031947518,8.62268E+14
862493039013309,8.62493E+14
862719034417651,8.62719E+14
862783032276196,8.62783E+14
862812031996171,8.62812E+14
862812033163218,8.62812E+14
862823036493718,8.62823E+14
862828037250892,8.62828E+14
862885036873330,8.62885E+14
86295303226150,NULL
99000763447010,9.90008E+13
355021060650725,3.55021E+14
355905073447816,3.55905E+14
358182062339449,3.58182E+14
358686070206150,3.58686E+14
860075031994867,8.60075E+14
860209038406126,8.60209E+14
860737032071421,8.60737E+14
860775030375097,8.60775E+14
861076035388576,8.61076E+14
861079038701290,8.61079E+14
861309037264051,8.61309E+14
861353030070438,8.61353E+14
861404033164759,8.61404E+14
861487037847941,8.61487E+14
861600030826650,8.616E+14
861600032015252,8.616E+14
861744037475416,8.61744E+14
861749033374448,8.61749E+14
861761031621852,8.61761E+14
861874037249774,8.61874E+14
861936033792451,8.61936E+14
862052037665724,8.62052E+14
862175037054126,8.62175E+14
862468034349833,8.62468E+14
862526039396974,8.62526E+14
862531032828676,8.62531E+14
862532034190974,8.62532E+14
862607033954099,8.62607E+14
862659036525046,8.62659E+14
862660037778832,8.6266E+14
862732033764619,8.62732E+14
862784030583070,8.62784E+14
862812031329712,8.62812E+14
862812036461932,8.62812E+14
862812037483513,8.62812E+14
862828034752411,8.62828E+14
862828037900314,8.62828E+14
862829032028317,8.62829E+14
862855035246283,8.62855E+14
862855036934549,8.62855E+14
862860031623402,8.6286E+14
862904030112049,8.62904E+14
862904035377191,8.62904E+14
862949037246779,8.62949E+14
869805025708456,8.69805E+14
A10000512C127F,NULL
A1000054497EC6,NULL
354765082920919,3.54765E+14
356156077215507,3.56156E+14
357107072893516,3.57107E+14
860075032905649,8.60075E+14
860286035425564,8.60286E+14
860439033869784,8.60439E+14
860582039695966,8.60582E+14
860596030644823,8.60596E+14
860596032942316,8.60596E+14
861043038005334,8.61043E+14
861262031952850,8.61262E+14
861353037514255,8.61353E+14
861457031550247,8.61457E+14
861463035355799,8.61463E+14
861467037557302,8.61467E+14
861483034863734,8.61483E+14
861617031706624,8.61617E+14
861730034730499,8.6173E+14
861742034547856,8.61742E+14
862020035305437,8.6202E+14
862021030871316,8.62021E+14
862084033298416,8.62084E+14
862177039268308,8.62177E+14
862206032455537,8.62206E+14
862231035913654,8.62231E+14
862258032480262,8.62258E+14
862505035705198,8.62505E+14
862526035803619,8.62526E+14
862547038517824,8.62547E+14
862607035464584,8.62607E+14
862630030197702,8.6263E+14
862634030842051,8.62634E+14
862634035496093,8.62634E+14
862634036775412,8.62634E+14
862660037294137,8.6266E+14
862668032295652,8.62668E+14
862732035895015,8.62732E+14
862759031502998,8.62759E+14
862813037054155,8.62813E+14
862814032281355,8.62814E+14
862814034799412,8.62814E+14
862819033811738,8.62819E+14
862949036594054,8.62949E+14
351702070977935,3.51702E+14
354332072037376,3.54332E+14
354732081944027,3.54732E+14
354732082412099,3.54732E+14
354765084001387,3.54765E+14
354765085910891,3.54765E+14
355457087074178,3.55457E+14
356393080554149,3.56393E+14
357216070737904,3.57216E+14
358695079535923,3.58695E+14
359226071535544,3.59226E+14
359942073563744,3.59942E+14
860270036337028,8.6027E+14
860443036462340,8.60443E+14
860482034649425,8.60482E+14
860718033284429,8.60718E+14
860863036584365,8.60863E+14
860966031416564,8.60966E+14
860988030290642,8.60988E+14
861106035028474,8.61106E+14
861258030389615,8.61258E+14
861262034227219,8.61262E+14
861504032538695,8.61504E+14
861504037763579,8.61504E+14
861751036112635,8.61751E+14
861752037697343,8.61752E+14
861891034269134,8.61891E+14
861916032643574,8.61916E+14
861916035424998,8.61916E+14
861916036477896,8.61916E+14
862017036491059,8.62017E+14
862021038470392,8.62021E+14
862052035951720,8.62052E+14
862096032733714,8.62096E+14
862096034861059,8.62096E+14
862183030267216,8.62183E+14
862244032729916,8.62244E+14
862244035006957,8.62244E+14
862263032223118,8.62263E+14
862466030361802,8.62466E+14
862471033690132,8.62471E+14
862526032312333,8.62526E+14
862526035318097,8.62526E+14
862532032636630,8.62532E+14
862591031100717,8.62591E+14
862603031663212,8.62603E+14
862604038435976,8.62604E+14
862609037974578,8.62609E+14
862630037283562,8.6263E+14
862634037014399,8.62634E+14
862636039840796,8.62636E+14
862689036966387,NULL
862732038427139,8.62732E+14
862745032894823,8.62745E+14
862759039223456,8.62759E+14
862791031022743,8.62791E+14
862791033140782,8.62791E+14
862820034808772,8.6282E+14
862885035829689,8.62885E+14
866143040911985,NULL
353114080883954,3.53114E+14
353627051321332,3.53627E+14
355457086347500,3.55457E+14
357612080494652,3.57612E+14
357755071578437,3.57755E+14
358695073326386,3.58695E+14
358695075615497,3.58695E+14
358851051443939,3.58851E+14
359116082438822,3.59116E+14
359583079543577,3.59583E+14
860514034570753,8.60514E+14
860576039442866,8.60576E+14
860983037870991,8.60983E+14
861064030070977,8.61064E+14
861406037910467,8.61406E+14
861443036852499,8.61443E+14
861463039150196,8.61463E+14
861516031449518,8.61516E+14
861519035508131,8.61519E+14
861543030596297,8.61543E+14
861602038043650,8.61602E+14
861608032488486,8.61608E+14
861615034936958,8.61615E+14
861720035403386,8.6172E+14
861744034285958,8.61744E+14
861958037486070,8.61958E+14
862022033074072,8.62022E+14
862022035346254,8.62022E+14
862097032136452,8.62097E+14
862183030934351,8.62183E+14
862393035802160,8.62393E+14
862460036338229,8.6246E+14
862490038403333,8.6249E+14
862565033631622,8.62565E+14
862603035924396,8.62603E+14
862604036638712,8.62604E+14
862609033632170,8.62609E+14
862641035748530,8.62641E+14
862787032005299,8.62787E+14
862787037395216,8.62787E+14
862788039748659,8.62788E+14
351956080730813,3.51956E+14
352562071229630,3.52562E+14
352709082215054,3.52709E+14
353280082891145,3.5328E+14
354112070734376,3.54112E+14
354730080759396,3.5473E+14
356725071201802,3.56725E+14
357212075898585,3.57212E+14
359583078475151,3.59583E+14
35964808012601,3.59648E+13
359648080155032,3.59648E+14
860121039254738,8.60121E+14
860471038111391,8.60471E+14
860750033804252,8.6075E+14
860750038306931,8.6075E+14
860778031404957,8.60778E+14
860791030676855,8.60791E+14
860832035915490,8.60832E+14
860903038319814,8.60903E+14
860988038044173,8.60988E+14
861005030202862,8.61005E+14
861055030935839,8.61055E+14
861062034333482,8.61062E+14
861079035532532,8.61079E+14
861079039283991,8.61079E+14
861258032128052,8.61258E+14
861305032891328,8.61305E+14
861443030402499,8.61443E+14
861464035276191,8.61464E+14
861487033187946,8.61487E+14
861504033134270,8.61504E+14
861717032027663,8.61717E+14
861744031868319,8.61744E+14
861874035985999,8.61874E+14
862022034210238,8.62022E+14
862023031488116,8.62023E+14
862023039467898,8.62023E+14
862183038274214,8.62183E+14
862209035279862,8.62209E+14
862380039160711,8.6238E+14
862468036294656,8.62468E+14
862607030745557,8.62607E+14
862636033237031,8.62636E+14
862660031095555,8.6266E+14
862828038335577,8.62828E+14
862828038839875,8.62828E+14
862904030095160,8.62904E+14
862949039453191,8.62949E+14
862950038000314,8.6295E+14
868290036022414,NULL
A0000060A48FED,NULL
A100004E5CC6CB,NULL
352562075114630,3.52562E+14
353114081420657,3.53114E+14
353460085517216,3.5346E+14
355066065743132,3.55066E+14
355309072424712,3.55309E+14
356629064178144,3.56629E+14
357612082182230,3.57612E+14
357710060869479,3.5771E+14
358686071398071,3.58686E+14
358686071844462,3.58686E+14
359786057536808,3.59786E+14
860077033206530,8.60077E+14
860077037403885,8.60077E+14
860111012094995,8.60111E+14
860267034019202,8.60267E+14
860736030224487,8.60736E+14
860775030455949,8.60775E+14
860793037948345,8.60793E+14
860916037320948,8.60916E+14
861054036036668,8.61054E+14
861258031304274,8.61258E+14
861259032724155,8.61259E+14
861337033496922,8.61337E+14
861337037699505,8.61337E+14
861353032285794,8.61353E+14
861443033023052,8.61443E+14
861603031219842,8.61603E+14
861626030191274,8.61626E+14
861648031627965,8.61648E+14
861761032521929,8.61761E+14
861761034610928,8.61761E+14
861837034963846,8.61837E+14
861874030425819,8.61874E+14
861874035988555,8.61874E+14
861936031890729,8.61936E+14
862022039405171,8.62022E+14
862097038814334,8.62097E+14
862209037843509,8.62209E+14
862217035686978,8.62217E+14
862231030123739,8.62231E+14
862231033089218,8.62231E+14
862231037726898,8.62231E+14
862468035397591,8.62468E+14
862783032239715,8.62783E+14
862784030509356,8.62784E+14
862784034065793,8.62784E+14
862812031937316,8.62812E+14
862812033093050,8.62812E+14
862819034760918,8.62819E+14
862829031899551,8.62829E+14
862829038844857,8.62829E+14
862886031494395,NULL
862915031022821,8.62915E+14
862915037069271,8.62915E+14
A1000053F8EA86,NULL
A1000055544BD9,NULL
351952084079703,3.51952E+14
352709084213412,3.52709E+14
353114081184147,3.53114E+14
355905071228853,3.55905E+14
356145082466577,3.56145E+14
357107073785778,3.57107E+14
357404070271971,3.57404E+14
358314070178556,3.58314E+14
358588056575204,3.58588E+14
359829051430923,3.59829E+14
860143041641397,8.60143E+14
860410036114304,8.6041E+14
860596033005956,8.60596E+14
861065032113731,8.61065E+14
861337035080120,8.61337E+14
861353037063576,8.61353E+14
861487036729330,8.61487E+14
861730030981476,8.6173E+14
861761032800984,8.61761E+14
861874037606296,8.61874E+14
861962037620928,8.61962E+14
862096035995955,8.62096E+14
862231032325910,8.62231E+14
862458036519574,8.62458E+14
862468034430252,8.62468E+14
862468038469892,8.62468E+14
862504031252487,8.62504E+14
862526034792276,8.62526E+14
862547032773225,8.62547E+14
862603032066795,8.62603E+14
862607036141199,8.62607E+14
862732033728499,8.62732E+14
862820030583684,8.6282E+14
862948039626574,8.62948E+14
862949037199499,8.62949E+14
869310027159675,8.6931E+14
351702073393999,3.51702E+14
352273017386340,3.52273E+14
354039071035398,3.54039E+14
356001072859059,3.56001E+14
357513051085760,3.57513E+14
359942073522997,3.59942E+14
860270036306577,8.6027E+14
860596034718946,8.60596E+14
860750033146977,8.6075E+14
860750036993839,8.6075E+14
861247032959707,8.61247E+14
861247038582156,8.61247E+14
861353036613298,8.61353E+14
861468036747613,8.61468E+14
861602035860759,8.61602E+14
861757033483168,8.61757E+14
861839035793800,8.61839E+14
861874037111610,8.61874E+14
861916034679055,8.61916E+14
861916036088974,8.61916E+14
862021031501771,8.62021E+14
862096033387155,8.62096E+14
862183030564752,8.62183E+14
862263031442511,8.62263E+14
862460035910853,8.6246E+14
862466035668565,8.62466E+14
862490039043732,8.6249E+14
862504037122239,8.62504E+14
862505035859383,8.62505E+14
862526039478178,8.62526E+14
862547032428481,8.62547E+14
862548036250962,8.62548E+14
862609033864997,8.62609E+14
862634031420618,8.62634E+14
862634032548292,8.62634E+14
862636030930158,8.62636E+14
862636033376698,8.62636E+14
862660032608034,8.6266E+14
862732035148993,8.62732E+14
862732038742495,8.62732E+14
862732039613398,8.62732E+14
862758039148135,8.62758E+14
862770030566181,8.6277E+14
862770035098263,8.6277E+14
862813034950090,8.62813E+14
862813038136050,8.62813E+14
862814033990830,8.62814E+14
862814035518472,8.62814E+14
862917038350585,8.62917E+14
862955032974604,8.62955E+14
99000085252592,NULL
353765072983159,3.53765E+14
354039071951545,3.54039E+14
354732081407272,3.54732E+14
354734081176774,3.54734E+14
354734081940856,3.54734E+14
354765083739250,3.54765E+14
354765084406339,3.54765E+14
354765085633345,3.54765E+14
355457081937545,3.55457E+14
355457083336522,3.55457E+14
860077034645652,8.60077E+14
860266038677932,8.60266E+14
860576030752198,8.60576E+14
860576035694734,8.60576E+14
861262033362397,8.61262E+14
861353030321310,8.61353E+14
861405036007218,8.61405E+14
861443030915755,8.61443E+14
861463032160614,8.61463E+14
861599038158613,8.61599E+14
861599038882493,8.61599E+14
861602032034358,8.61602E+14
861742034545512,8.61742E+14
861742039682971,8.61742E+14
861916038283714,8.61916E+14
862001030374917,8.62001E+14
862005035447016,8.62005E+14
862096038246513,8.62096E+14
862097031698734,8.62097E+14
862238038369784,8.62238E+14
862290039217215,8.6229E+14
862537035901345,8.62537E+14
862604034836953,8.62604E+14
862604035550751,8.62604E+14
862609035475057,8.62609E+14
862641034738870,8.62641E+14
862734037167658,8.62734E+14
862820035101474,8.6282E+14
862821032141463,8.62821E+14
862904031675952,8.62904E+14
862949033468054,8.62949E+14
353460084868487,3.5346E+14
358695071969435,3.58695E+14
358811070608326,3.58811E+14
358811073499574,3.58811E+14
358811075538460,3.58811E+14
359942076229871,3.59942E+14
860121030144516,8.60121E+14
860121037229872,8.60121E+14
860266035969332,8.60266E+14
860718035612221,8.60718E+14
860750039047690,8.6075E+14
860864032516252,8.60864E+14
861079036381954,8.61079E+14
861258033957038,8.61258E+14
861259035816974,8.61259E+14
861309031971776,8.61309E+14
861406031849372,8.61406E+14
861464033700358,8.61464E+14
861495039073333,8.61495E+14
861504038264155,8.61504E+14
861543031791673,8.61543E+14
861839036853512,8.61839E+14
861874033091956,8.61874E+14
861916031223550,8.61916E+14
862002039982957,8.62002E+14
862022037807139,8.62022E+14
862023030281652,8.62023E+14
862097034538135,8.62097E+14
862183033736233,8.62183E+14
862263037203271,8.62263E+14
862363032155482,8.62363E+14
862467031145533,8.62467E+14
862467031269770,8.62467E+14
862467031930892,8.62467E+14
862471031013493,8.62471E+14
862471034044735,8.62471E+14
862603034916112,8.62603E+14
862605037309799,8.62605E+14
862606032397813,8.62606E+14
862734035502559,8.62734E+14
862759036349312,8.62759E+14
862771039992782,8.62771E+14
862812035632459,8.62812E+14
862828035975755,8.62828E+14
862886034898550,8.62886E+14
862891032792409,8.62891E+14
862897030679456,8.62897E+14
869636020567765,8.69636E+14
A000005F240F06,NULL
353867058976163,3.53867E+14
356359080846413,3.56359E+14
357730062361846,3.5773E+14
358182061991059,3.58182E+14
358518080295610,3.58518E+14
359583079937720,3.59583E+14
359850052156549,3.5985E+14
860778034951418,8.60778E+14
860778038289492,8.60778E+14
860793039283832,8.60793E+14
860798038984272,8.60798E+14
861065033080764,8.61065E+14
861259036367852,8.61259E+14
861413033678924,8.61413E+14
861603035927564,8.61603E+14
861613035328283,8.61613E+14
861634031828522,8.61634E+14
861717032336783,8.61717E+14
861728034835763,8.61728E+14
861744035486852,8.61744E+14
861744036852755,8.61744E+14
861874031878974,8.61874E+14
862002035782435,8.62002E+14
862022036404813,8.62022E+14
862022039744512,8.62022E+14
862023036262672,8.62023E+14
862097032208350,8.62097E+14
862097039863835,8.62097E+14
862209038996793,8.62209E+14
862244034184391,8.62244E+14
862452033256595,8.62452E+14
862609036307036,8.62609E+14
862632030242827,8.62632E+14
862638036691784,8.62638E+14
862659031507379,8.62659E+14
862659035653724,8.62659E+14
862668035444414,8.62668E+14
862720032983975,8.6272E+14
862787032444811,8.62787E+14
862812032608973,8.62812E+14
862812039759696,8.62812E+14
862860038183509,8.6286E+14
862904035621937,8.62904E+14
862963030498881,8.62963E+14
864601028461267,8.64601E+14
353771073854423,3.53771E+14
354732083986901,3.54732E+14
354763080831758,3.54763E+14
355905072082598,3.55905E+14
356156076729557,3.56156E+14
356359080370232,3.56359E+14
357489060160094,3.57489E+14
357755070300262,3.57755E+14
358108067166016,3.58108E+14
359881062956750,3.59881E+14
359950064154001,3.5995E+14
860268037303619,8.60268E+14
860273033916521,8.60273E+14
860709036420920,8.60709E+14
861064030995041,8.61064E+14
861124036879001,8.61124E+14
861259039526330,8.61259E+14
861353036695634,8.61353E+14
861379033320926,8.61379E+14
861383036574125,8.61383E+14
861443036019032,8.61443E+14
861488036545262,8.61488E+14
861543030610171,8.61543E+14
861543031477430,8.61543E+14
861543035882270,8.61543E+14
861648030187664,8.61648E+14
861744034663352,8.61744E+14
861744035560094,8.61744E+14
861761032373966,8.61761E+14
861874032470813,8.61874E+14
862021038682558,8.62021E+14
